title,playlist,u_n_words,u_valence,u_dominance,u_arousal,u_negative,u_positive,u_joy,u_anger,u_surprise,u_disgust,u_fear,u_sadness,u_trust,u_anticipation,n_words,valence,dominance,arousal,negative,positive,joy,anger,surprise,disgust,fear,sadness,trust,anticipation,s_n_words,s_valence,s_dominance,s_arousal,s_negative,s_positive,s_joy,s_anger,s_surprise,s_disgust,s_fear,s_sadness,s_trust,s_anticipation,joy_ratio,anger_ratio,surprise_ratio,disgust_ratio,fear_ratio,sadness_ratio,trust_ratio,anticipation_ratio,sentiment,artist,wheel_playlist,q1,q2,q3,q4
Shadow Puppets,idk,411,0.6064897959183674,0.4868979591836734,0.4024897959183673,5,13,8.268,0.0,0.117,0.0,0.0,3.0560000000000005,8.724,0.414,116,0.6064897959183674,0.48689795918367357,0.40248979591836737,1,5,2.313,0.0,0.117,0.0,0.0,1.2720000000000002,1.8199999999999998,0.414,74,0.6112888888888889,0.4900000000000001,0.4054222222222223,1,5,2.313,0.0,0.117,0.0,0.0,0.9910000000000001,1.8199999999999998,0.414,0.38965633423180596,0.0,0.019710242587601078,0.0,0.0,0.21428571428571433,0.30660377358490565,0.06974393530997304,0.13793103448275862,Payday,joy,0.409366576819407,0.0,0.21428571428571433,0.3763477088948787
Shadowplay,get_chores_done,141,0.551657894736842,0.48818421052631567,0.44849999999999995,7,7,1.13,1.277,1.218,0.656,1.718,1.837,4.085,3.7320000000000007,75,0.5516578947368421,0.4881842105263157,0.44849999999999995,4,5,1.13,1.277,1.218,0.656,1.718,1.837,3.023,2.1630000000000003,48,0.5516578947368421,0.4881842105263157,0.44849999999999995,4,5,1.13,1.277,1.218,0.656,1.718,1.837,3.023,2.1630000000000003,0.08677622485025341,0.09806481339272001,0.09353401935186607,0.05037628628474889,0.1319305790201198,0.1410689602211642,0.23214559975426202,0.16610351712486562,0.05333333333333334,The Killers,surprise,0.1803102442021195,0.1484410996774689,0.27299953924128395,0.3982491168791277
Sharing Locations (feat. Lil Baby & Lil Durk),beast_mode,494,0.5348829787234043,0.5069468085106384,0.5242553191489361,41,13,4.124,19.984999999999996,8.382000000000001,16.692000000000004,20.822999999999997,14.245999999999999,6.810999999999999,5.665000000000001,198,0.5348829787234043,0.5069468085106384,0.5242553191489361,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,148,0.5305164835164836,0.5066923076923078,0.5289230769230769,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,0.10671871563668356,0.1682153067956895,0.06380580602595119,0.12527490653177925,0.19991202990983073,0.09445788431933146,0.1269243457224544,0.11469100505828021,-0.16161616161616163,Meek Mill,disgust,0.17052452166263476,0.2934902133274687,0.2943699142291622,0.2416153507807346
Sharing Locations (feat. Lil Baby & Lil Durk),beast_mode,494,0.5348829787234043,0.5069468085106384,0.5242553191489361,41,13,4.124,19.984999999999996,8.382000000000001,16.692000000000004,20.822999999999997,14.245999999999999,6.810999999999999,5.665000000000001,198,0.5348829787234043,0.5069468085106384,0.5242553191489361,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,148,0.5305164835164836,0.5066923076923078,0.5289230769230769,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,0.10671871563668356,0.1682153067956895,0.06380580602595119,0.12527490653177925,0.19991202990983073,0.09445788431933146,0.1269243457224544,0.11469100505828021,-0.16161616161616163,Meek Mill,fear,0.17052452166263476,0.2934902133274687,0.2943699142291622,0.2416153507807346
Sharing Locations (feat. Lil Baby & Lil Durk),beast_mode,494,0.5348829787234043,0.5069468085106384,0.5242553191489361,41,13,4.124,19.984999999999996,8.382000000000001,16.692000000000004,20.822999999999997,14.245999999999999,6.810999999999999,5.665000000000001,198,0.5348829787234043,0.5069468085106384,0.5242553191489361,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,148,0.5305164835164836,0.5066923076923078,0.5289230769230769,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,0.10671871563668356,0.1682153067956895,0.06380580602595119,0.12527490653177925,0.19991202990983073,0.09445788431933146,0.1269243457224544,0.11469100505828021,-0.16161616161616163,Meek Mill,anger,0.17052452166263476,0.2934902133274687,0.2943699142291622,0.2416153507807346
Sharing Locations (feat. Lil Baby & Lil Durk),beast_mode,494,0.5348829787234043,0.5069468085106384,0.5242553191489361,41,13,4.124,19.984999999999996,8.382000000000001,16.692000000000004,20.822999999999997,14.245999999999999,6.810999999999999,5.665000000000001,198,0.5348829787234043,0.5069468085106384,0.5242553191489361,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,148,0.5305164835164836,0.5066923076923078,0.5289230769230769,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,0.10671871563668356,0.1682153067956895,0.06380580602595119,0.12527490653177925,0.19991202990983073,0.09445788431933146,0.1269243457224544,0.11469100505828021,-0.16161616161616163,Lil Durk,disgust,0.17052452166263476,0.2934902133274687,0.2943699142291622,0.2416153507807346
Sharing Locations (feat. Lil Baby & Lil Durk),beast_mode,494,0.5348829787234043,0.5069468085106384,0.5242553191489361,41,13,4.124,19.984999999999996,8.382000000000001,16.692000000000004,20.822999999999997,14.245999999999999,6.810999999999999,5.665000000000001,198,0.5348829787234043,0.5069468085106384,0.5242553191489361,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,148,0.5305164835164836,0.5066923076923078,0.5289230769230769,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,0.10671871563668356,0.1682153067956895,0.06380580602595119,0.12527490653177925,0.19991202990983073,0.09445788431933146,0.1269243457224544,0.11469100505828021,-0.16161616161616163,Lil Durk,fear,0.17052452166263476,0.2934902133274687,0.2943699142291622,0.2416153507807346
Sharing Locations (feat. Lil Baby & Lil Durk),beast_mode,494,0.5348829787234043,0.5069468085106384,0.5242553191489361,41,13,4.124,19.984999999999996,8.382000000000001,16.692000000000004,20.822999999999997,14.245999999999999,6.810999999999999,5.665000000000001,198,0.5348829787234043,0.5069468085106384,0.5242553191489361,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,148,0.5305164835164836,0.5066923076923078,0.5289230769230769,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,0.10671871563668356,0.1682153067956895,0.06380580602595119,0.12527490653177925,0.19991202990983073,0.09445788431933146,0.1269243457224544,0.11469100505828021,-0.16161616161616163,Lil Durk,anger,0.17052452166263476,0.2934902133274687,0.2943699142291622,0.2416153507807346
Sharing Locations (feat. Lil Baby & Lil Durk),beast_mode,494,0.5348829787234043,0.5069468085106384,0.5242553191489361,41,13,4.124,19.984999999999996,8.382000000000001,16.692000000000004,20.822999999999997,14.245999999999999,6.810999999999999,5.665000000000001,198,0.5348829787234043,0.5069468085106384,0.5242553191489361,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,148,0.5305164835164836,0.5066923076923078,0.5289230769230769,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,0.10671871563668356,0.1682153067956895,0.06380580602595119,0.12527490653177925,0.19991202990983073,0.09445788431933146,0.1269243457224544,0.11469100505828021,-0.16161616161616163,Lil Baby,disgust,0.17052452166263476,0.2934902133274687,0.2943699142291622,0.2416153507807346
Sharing Locations (feat. Lil Baby & Lil Durk),beast_mode,494,0.5348829787234043,0.5069468085106384,0.5242553191489361,41,13,4.124,19.984999999999996,8.382000000000001,16.692000000000004,20.822999999999997,14.245999999999999,6.810999999999999,5.665000000000001,198,0.5348829787234043,0.5069468085106384,0.5242553191489361,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,148,0.5305164835164836,0.5066923076923078,0.5289230769230769,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,0.10671871563668356,0.1682153067956895,0.06380580602595119,0.12527490653177925,0.19991202990983073,0.09445788431933146,0.1269243457224544,0.11469100505828021,-0.16161616161616163,Lil Baby,fear,0.17052452166263476,0.2934902133274687,0.2943699142291622,0.2416153507807346
Sharing Locations (feat. Lil Baby & Lil Durk),beast_mode,494,0.5348829787234043,0.5069468085106384,0.5242553191489361,41,13,4.124,19.984999999999996,8.382000000000001,16.692000000000004,20.822999999999997,14.245999999999999,6.810999999999999,5.665000000000001,198,0.5348829787234043,0.5069468085106384,0.5242553191489361,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,148,0.5305164835164836,0.5066923076923078,0.5289230769230769,19,11,3.882,6.119,2.3209999999999997,4.557,7.272,3.4360000000000004,4.617,4.172,0.10671871563668356,0.1682153067956895,0.06380580602595119,0.12527490653177925,0.19991202990983073,0.09445788431933146,0.1269243457224544,0.11469100505828021,-0.16161616161616163,Lil Baby,anger,0.17052452166263476,0.2934902133274687,0.2943699142291622,0.2416153507807346
Sheesh!,happy_hits,462,0.6102166666666665,0.532,0.49110000000000004,18,24,9.533,6.54,2.545,0.961,3.04,2.6960000000000006,6.811,5.045000000000001,142,0.6102166666666669,0.5319999999999999,0.49110000000000015,8,13,4.0969999999999995,2.54,1.585,0.961,2.79,2.039,3.469,3.686,100,0.6128181818181818,0.5341272727272727,0.5014545454545457,8,13,4.0969999999999995,2.54,1.585,0.961,2.79,1.758,3.469,3.686,0.19355600699201586,0.11999811026598008,0.0748807105399915,0.045400859828979075,0.13180894789058442,0.09632919166627299,0.1638871828790098,0.17413898993716637,0.14084507042253522,Tai Verdes,anticipation,0.2684367175320074,0.16539897009495916,0.2281381395568574,0.3380261728161762
Sheesh!,happy_hits,462,0.6102166666666665,0.532,0.49110000000000004,18,24,9.533,6.54,2.545,0.961,3.04,2.6960000000000006,6.811,5.045000000000001,142,0.6102166666666669,0.5319999999999999,0.49110000000000015,8,13,4.0969999999999995,2.54,1.585,0.961,2.79,2.039,3.469,3.686,100,0.6128181818181818,0.5341272727272727,0.5014545454545457,8,13,4.0969999999999995,2.54,1.585,0.961,2.79,1.758,3.469,3.686,0.19355600699201586,0.11999811026598008,0.0748807105399915,0.045400859828979075,0.13180894789058442,0.09632919166627299,0.1638871828790098,0.17413898993716637,0.14084507042253522,Surfaces,anticipation,0.2684367175320074,0.16539897009495916,0.2281381395568574,0.3380261728161762
Sheesh!,mood_booster,462,0.6102166666666665,0.532,0.49110000000000004,18,24,9.533,6.54,2.545,0.961,3.04,2.6960000000000006,6.811,5.045000000000001,142,0.6102166666666669,0.5319999999999999,0.49110000000000015,8,13,4.0969999999999995,2.54,1.585,0.961,2.79,2.039,3.469,3.686,100,0.6128181818181818,0.5341272727272727,0.5014545454545457,8,13,4.0969999999999995,2.54,1.585,0.961,2.79,1.758,3.469,3.686,0.19355600699201586,0.11999811026598008,0.0748807105399915,0.045400859828979075,0.13180894789058442,0.09632919166627299,0.1638871828790098,0.17413898993716637,0.14084507042253522,Surfaces,anticipation,0.2684367175320074,0.16539897009495916,0.2281381395568574,0.3380261728161762
Sheesh!,mood_booster,462,0.6102166666666665,0.532,0.49110000000000004,18,24,9.533,6.54,2.545,0.961,3.04,2.6960000000000006,6.811,5.045000000000001,142,0.6102166666666669,0.5319999999999999,0.49110000000000015,8,13,4.0969999999999995,2.54,1.585,0.961,2.79,2.039,3.469,3.686,100,0.6128181818181818,0.5341272727272727,0.5014545454545457,8,13,4.0969999999999995,2.54,1.585,0.961,2.79,1.758,3.469,3.686,0.19355600699201586,0.11999811026598008,0.0748807105399915,0.045400859828979075,0.13180894789058442,0.09632919166627299,0.1638871828790098,0.17413898993716637,0.14084507042253522,Tai Verdes,anticipation,0.2684367175320074,0.16539897009495916,0.2281381395568574,0.3380261728161762
Shirt,bbe,361,0.5285800000000002,0.50452,0.51458,30,15,5.14,16.533,0.312,9.517999999999999,8.392999999999999,10.394,7.89,5.489999999999999,102,0.52858,0.5045200000000001,0.51458,12,7,2.6719999999999997,5.281,0.312,3.2329999999999997,4.162,4.367,3.672,2.992,70,0.5191276595744682,0.5000212765957448,0.5194255319148937,12,7,2.6719999999999997,5.281,0.312,3.2329999999999997,4.162,4.367,3.672,2.992,0.10010865085609381,0.19785695552808064,0.011689333483196583,0.12112697163837997,0.15593271140084672,0.16361320295230602,0.13757446330223672,0.11209771083885954,-0.19607843137254902,SZA,disgust,0.11179798433929039,0.3189839271664606,0.3195459143531527,0.24967217414109627
Shirt,bbe,361,0.5285800000000002,0.50452,0.51458,30,15,5.14,16.533,0.312,9.517999999999999,8.392999999999999,10.394,7.89,5.489999999999999,102,0.52858,0.5045200000000001,0.51458,12,7,2.6719999999999997,5.281,0.312,3.2329999999999997,4.162,4.367,3.672,2.992,70,0.5191276595744682,0.5000212765957448,0.5194255319148937,12,7,2.6719999999999997,5.281,0.312,3.2329999999999997,4.162,4.367,3.672,2.992,0.10010865085609381,0.19785695552808064,0.011689333483196583,0.12112697163837997,0.15593271140084672,0.16361320295230602,0.13757446330223672,0.11209771083885954,-0.19607843137254902,SZA,anger,0.11179798433929039,0.3189839271664606,0.3195459143531527,0.24967217414109627
Shivers,mood_booster,538,0.6206833333333336,0.48941666666666656,0.4540500000000001,15,17,13.614999999999997,3.5870000000000006,2.03,0.0,6.9,3.8709999999999996,16.823999999999998,9.052,112,0.6206833333333333,0.48941666666666667,0.45405,2,6,4.271,0.81,0.945,0.0,1.12,1.5090000000000001,3.5940000000000003,3.122,77,0.6168035714285712,0.48367857142857146,0.45869642857142867,2,6,4.271,0.81,0.945,0.0,1.12,1.5090000000000001,3.5940000000000003,3.122,0.27786090690260884,0.05269663652332315,0.06147940927721034,0.0,0.07286448506928633,0.09817188211567239,0.23381692798126347,0.20310975213063562,0.14285714285714285,Ed Sheeran,joy,0.3393403161798192,0.05269663652332315,0.17103636718495874,0.43692668011189906
Shivers,mood_booster,538,0.6206833333333336,0.48941666666666656,0.4540500000000001,15,17,13.614999999999997,3.5870000000000006,2.03,0.0,6.9,3.8709999999999996,16.823999999999998,9.052,112,0.6206833333333333,0.48941666666666667,0.45405,2,6,4.271,0.81,0.945,0.0,1.12,1.5090000000000001,3.5940000000000003,3.122,77,0.6168035714285712,0.48367857142857146,0.45869642857142867,2,6,4.271,0.81,0.945,0.0,1.12,1.5090000000000001,3.5940000000000003,3.122,0.27786090690260884,0.05269663652332315,0.06147940927721034,0.0,0.07286448506928633,0.09817188211567239,0.23381692798126347,0.20310975213063562,0.14285714285714285,Ed Sheeran,anticipation,0.3393403161798192,0.05269663652332315,0.17103636718495874,0.43692668011189906
Shockwave,beast_mode,225,0.7374000000000002,0.5923999999999999,0.45120000000000005,6,6,6.707999999999999,0.0,0.0,0.0,0.0,0.0,9.946,8.909999999999998,28,0.7374,0.5924,0.45120000000000005,1,1,0.6799999999999999,0.0,0.0,0.0,0.0,0.0,1.335,1.4849999999999999,14,0.7352222222222223,0.5923333333333334,0.45811111111111114,1,1,0.6799999999999999,0.0,0.0,0.0,0.0,0.0,1.335,1.4849999999999999,0.19428571428571428,0.0,0.0,0.0,0.0,0.0,0.38142857142857145,0.4242857142857143,0.0,Marshmello,trust,0.19428571428571428,0.0,0.0,0.8057142857142858
Shockwave,beast_mode,225,0.7374000000000002,0.5923999999999999,0.45120000000000005,6,6,6.707999999999999,0.0,0.0,0.0,0.0,0.0,9.946,8.909999999999998,28,0.7374,0.5924,0.45120000000000005,1,1,0.6799999999999999,0.0,0.0,0.0,0.0,0.0,1.335,1.4849999999999999,14,0.7352222222222223,0.5923333333333334,0.45811111111111114,1,1,0.6799999999999999,0.0,0.0,0.0,0.0,0.0,1.335,1.4849999999999999,0.19428571428571428,0.0,0.0,0.0,0.0,0.0,0.38142857142857145,0.4242857142857143,0.0,Marshmello,anticipation,0.19428571428571428,0.0,0.0,0.8057142857142858
Show Runner 99,idk,250,0.5970000000000002,0.4935111111111112,0.4118888888888888,9,10,4.066,4.29,5.6259999999999994,0.391,4.423,0.9630000000000001,5.748,6.455000000000001,108,0.5970000000000001,0.493511111111111,0.411888888888889,5,9,3.3630000000000004,1.9379999999999997,1.758,0.258,1.047,0.9630000000000001,4.163,4.196,67,0.6056428571428573,0.5012857142857141,0.41973809523809535,5,9,3.3630000000000004,1.9379999999999997,1.758,0.258,1.047,0.682,4.163,4.196,0.1901504014474726,0.10957819744430622,0.09940065588601153,0.014587809566889065,0.05919936673074748,0.05444984733687663,0.2353839194843379,0.23724980210335858,0.14814814814814814,Ritt Momney,surprise,0.28955105733348413,0.12416600701119529,0.11364921406762411,0.47263372158769645
Show Runner 99,idk,250,0.5970000000000002,0.4935111111111112,0.4118888888888888,9,10,4.066,4.29,5.6259999999999994,0.391,4.423,0.9630000000000001,5.748,6.455000000000001,108,0.5970000000000001,0.493511111111111,0.411888888888889,5,9,3.3630000000000004,1.9379999999999997,1.758,0.258,1.047,0.9630000000000001,4.163,4.196,67,0.6056428571428573,0.5012857142857141,0.41973809523809535,5,9,3.3630000000000004,1.9379999999999997,1.758,0.258,1.047,0.682,4.163,4.196,0.1901504014474726,0.10957819744430622,0.09940065588601153,0.014587809566889065,0.05919936673074748,0.05444984733687663,0.2353839194843379,0.23724980210335858,0.14814814814814814,Ritt Momney,anticipation,0.28955105733348413,0.12416600701119529,0.11364921406762411,0.47263372158769645
Since U Been Gone,confidence_boost,303,0.6306756756756758,0.5094594594594594,0.4114864864864865,3,3,1.596,0.0,0.9139999999999999,0.086,0.0,5.889000000000001,1.508,3.736,80,0.6306756756756755,0.5094594594594594,0.4114864864864865,3,3,1.596,0.0,0.914,0.086,0.0,0.906,1.508,1.6720000000000002,45,0.6288787878787877,0.5097575757575757,0.4189090909090909,3,3,1.596,0.0,0.914,0.086,0.0,0.906,1.508,1.6720000000000002,0.23885064351990423,0.0,0.1367853935947321,0.012870398084405864,0.0,0.135588147261299,0.22568093385214005,0.2502244836875187,0.0,Kelly Clarkson,anticipation,0.37563603711463633,0.012870398084405864,0.135588147261299,0.47590541753965876
Since U Been Gone,confidence_boost,303,0.6306756756756758,0.5094594594594594,0.4114864864864865,3,3,1.596,0.0,0.9139999999999999,0.086,0.0,5.889000000000001,1.508,3.736,80,0.6306756756756755,0.5094594594594594,0.4114864864864865,3,3,1.596,0.0,0.914,0.086,0.0,0.906,1.508,1.6720000000000002,45,0.6288787878787877,0.5097575757575757,0.4189090909090909,3,3,1.596,0.0,0.914,0.086,0.0,0.906,1.508,1.6720000000000002,0.23885064351990423,0.0,0.1367853935947321,0.012870398084405864,0.0,0.135588147261299,0.22568093385214005,0.2502244836875187,0.0,Kelly Clarkson,surprise,0.37563603711463633,0.012870398084405864,0.135588147261299,0.47590541753965876
Sister Golden Hair,get_chores_done,247,0.6023846153846156,0.5187692307692308,0.44117948717948724,7,4,3.502,2.547,0.0,0.7029999999999998,0.422,0.755,2.9699999999999998,0.516,80,0.6023846153846154,0.5187692307692309,0.44117948717948735,5,3,2.2680000000000002,1.641,0.0,0.44499999999999995,0.422,0.755,1.8599999999999999,0.516,50,0.5953823529411766,0.5181470588235294,0.4504117647058824,5,3,2.2680000000000002,1.641,0.0,0.44499999999999995,0.422,0.755,1.8599999999999999,0.516,0.28683445048691036,0.20753762488933855,0.0,0.05627924623751106,0.053370431263437455,0.09548501327937271,0.23523460225116982,0.06525863159226003,-0.1,America,joy,0.28683445048691036,0.2638168711268496,0.14885544454281016,0.30049323384342985
Sister Golden Hair,get_chores_done,247,0.6023846153846156,0.5187692307692308,0.44117948717948724,7,4,3.502,2.547,0.0,0.7029999999999998,0.422,0.755,2.9699999999999998,0.516,80,0.6023846153846154,0.5187692307692309,0.44117948717948735,5,3,2.2680000000000002,1.641,0.0,0.44499999999999995,0.422,0.755,1.8599999999999999,0.516,50,0.5953823529411766,0.5181470588235294,0.4504117647058824,5,3,2.2680000000000002,1.641,0.0,0.44499999999999995,0.422,0.755,1.8599999999999999,0.516,0.28683445048691036,0.20753762488933855,0.0,0.05627924623751106,0.053370431263437455,0.09548501327937271,0.23523460225116982,0.06525863159226003,-0.1,America,anger,0.28683445048691036,0.2638168711268496,0.14885544454281016,0.30049323384342985
Skate,happy_hits,379,0.6163260869565217,0.4918478260869566,0.4690869565217391,6,9,4.036999999999999,1.367,0.5700000000000001,1.71,0.719,0.435,3.4050000000000002,2.583,113,0.6163260869565219,0.49184782608695665,0.46908695652173926,5,8,3.875,1.306,0.5700000000000001,1.265,0.719,0.435,2.4370000000000003,2.106,74,0.6156190476190477,0.49176190476190496,0.4766190476190477,5,8,3.875,1.306,0.5700000000000001,1.265,0.719,0.435,2.4370000000000003,2.106,0.30480610398804375,0.1027294894989381,0.0448359946511445,0.09950444426964525,0.05655628097223315,0.03421694328639975,0.19169354204357747,0.1656572012900181,0.10619469026548672,Bruno Mars,joy,0.34964209863918827,0.20223393376858334,0.0907732242586329,0.35735074333359557
Skate,happy_hits,379,0.6163260869565217,0.4918478260869566,0.4690869565217391,6,9,4.036999999999999,1.367,0.5700000000000001,1.71,0.719,0.435,3.4050000000000002,2.583,113,0.6163260869565219,0.49184782608695665,0.46908695652173926,5,8,3.875,1.306,0.5700000000000001,1.265,0.719,0.435,2.4370000000000003,2.106,74,0.6156190476190477,0.49176190476190496,0.4766190476190477,5,8,3.875,1.306,0.5700000000000001,1.265,0.719,0.435,2.4370000000000003,2.106,0.30480610398804375,0.1027294894989381,0.0448359946511445,0.09950444426964525,0.05655628097223315,0.03421694328639975,0.19169354204357747,0.1656572012900181,0.10619469026548672,Silk Sonic,joy,0.34964209863918827,0.20223393376858334,0.0907732242586329,0.35735074333359557
Skate,happy_hits,379,0.6163260869565217,0.4918478260869566,0.4690869565217391,6,9,4.036999999999999,1.367,0.5700000000000001,1.71,0.719,0.435,3.4050000000000002,2.583,113,0.6163260869565219,0.49184782608695665,0.46908695652173926,5,8,3.875,1.306,0.5700000000000001,1.265,0.719,0.435,2.4370000000000003,2.106,74,0.6156190476190477,0.49176190476190496,0.4766190476190477,5,8,3.875,1.306,0.5700000000000001,1.265,0.719,0.435,2.4370000000000003,2.106,0.30480610398804375,0.1027294894989381,0.0448359946511445,0.09950444426964525,0.05655628097223315,0.03421694328639975,0.19169354204357747,0.1656572012900181,0.10619469026548672,Anderson .Paak,joy,0.34964209863918827,0.20223393376858334,0.0907732242586329,0.35735074333359557
Skyline,mood_booster,337,0.597310344827586,0.4804827586206896,0.4422068965517241,3,11,4.348,0.0,0.0,0.0,1.5310000000000001,0.5429999999999999,7.140000000000001,2.58,70,0.597310344827586,0.4804827586206896,0.4422068965517242,3,3,1.6099999999999999,0.0,0.0,0.0,0.531,0.5429999999999999,1.812,0.516,41,0.597310344827586,0.4804827586206896,0.4422068965517242,3,3,1.6099999999999999,0.0,0.0,0.0,0.531,0.5429999999999999,1.812,0.516,0.3212290502793296,0.0,0.0,0.0,0.10594573024740622,0.10833998403830804,0.36153232242617717,0.10295291300877893,0.0,Khalid,joy,0.3212290502793296,0.0,0.21428571428571425,0.4644852354349561
Skyline,mood_booster,337,0.597310344827586,0.4804827586206896,0.4422068965517241,3,11,4.348,0.0,0.0,0.0,1.5310000000000001,0.5429999999999999,7.140000000000001,2.58,70,0.597310344827586,0.4804827586206896,0.4422068965517242,3,3,1.6099999999999999,0.0,0.0,0.0,0.531,0.5429999999999999,1.812,0.516,41,0.597310344827586,0.4804827586206896,0.4422068965517242,3,3,1.6099999999999999,0.0,0.0,0.0,0.531,0.5429999999999999,1.812,0.516,0.3212290502793296,0.0,0.0,0.0,0.10594573024740622,0.10833998403830804,0.36153232242617717,0.10295291300877893,0.0,Khalid,trust,0.3212290502793296,0.0,0.21428571428571425,0.4644852354349561
Slow Down,idk,278,0.5533478260869564,0.48710869565217374,0.4307608695652175,17,7,3.7499999999999996,4.545,2.4459999999999997,5.181,4.2989999999999995,10.440000000000001,2.274,0.8049999999999999,85,0.5533478260869567,0.4871086956521739,0.4307608695652175,6,5,1.797,1.0619999999999998,1.6800000000000002,1.6640000000000001,1.642,2.2150000000000003,0.758,0.8049999999999999,47,0.5525641025641026,0.4835128205128205,0.43861538461538474,6,5,1.797,1.0619999999999998,1.6800000000000002,1.6640000000000001,1.642,1.934,0.758,0.8049999999999999,0.1546072442570765,0.09137055837563453,0.14454099630043882,0.1431644153832918,0.1412716166222146,0.19057042071754288,0.06521552094984084,0.06925922739396026,-0.047058823529411764,Peter McPoland,surprise,0.2991482405575153,0.23453497375892635,0.3318420373397575,0.1344747483438011
Slow Down,idk,278,0.5533478260869564,0.48710869565217374,0.4307608695652175,17,7,3.7499999999999996,4.545,2.4459999999999997,5.181,4.2989999999999995,10.440000000000001,2.274,0.8049999999999999,85,0.5533478260869567,0.4871086956521739,0.4307608695652175,6,5,1.797,1.0619999999999998,1.6800000000000002,1.6640000000000001,1.642,2.2150000000000003,0.758,0.8049999999999999,47,0.5525641025641026,0.4835128205128205,0.43861538461538474,6,5,1.797,1.0619999999999998,1.6800000000000002,1.6640000000000001,1.642,1.934,0.758,0.8049999999999999,0.1546072442570765,0.09137055837563453,0.14454099630043882,0.1431644153832918,0.1412716166222146,0.19057042071754288,0.06521552094984084,0.06925922739396026,-0.047058823529411764,Peter McPoland,disgust,0.2991482405575153,0.23453497375892635,0.3318420373397575,0.1344747483438011
Slow Down,idk,278,0.5533478260869564,0.48710869565217374,0.4307608695652175,17,7,3.7499999999999996,4.545,2.4459999999999997,5.181,4.2989999999999995,10.440000000000001,2.274,0.8049999999999999,85,0.5533478260869567,0.4871086956521739,0.4307608695652175,6,5,1.797,1.0619999999999998,1.6800000000000002,1.6640000000000001,1.642,2.2150000000000003,0.758,0.8049999999999999,47,0.5525641025641026,0.4835128205128205,0.43861538461538474,6,5,1.797,1.0619999999999998,1.6800000000000002,1.6640000000000001,1.642,1.934,0.758,0.8049999999999999,0.1546072442570765,0.09137055837563453,0.14454099630043882,0.1431644153832918,0.1412716166222146,0.19057042071754288,0.06521552094984084,0.06925922739396026,-0.047058823529411764,Peter McPoland,sadness,0.2991482405575153,0.23453497375892635,0.3318420373397575,0.1344747483438011
Smile,adrenaline_workout,80,0.6984117647058823,0.5614117647058824,0.464,0,5,3.8689999999999998,0.0,0.609,0.0,0.0,0.0,2.6639999999999997,2.25,50,0.6984117647058824,0.5614117647058824,0.464,0,4,3.119,0.0,0.492,0.0,0.0,0.0,2.086,2.25,22,0.7233333333333333,0.5698333333333333,0.49333333333333335,0,4,3.119,0.0,0.492,0.0,0.0,0.0,2.086,2.25,0.39247514785453635,0.0,0.06191015477538694,0.0,0.0,0.0,0.2624889895558072,0.28312570781426954,0.32,Taproot,trust,0.45438530262992327,0.0,0.0,0.5456146973700767
Smile,adrenaline_workout,80,0.6984117647058823,0.5614117647058824,0.464,0,5,3.8689999999999998,0.0,0.609,0.0,0.0,0.0,2.6639999999999997,2.25,50,0.6984117647058824,0.5614117647058824,0.464,0,4,3.119,0.0,0.492,0.0,0.0,0.0,2.086,2.25,22,0.7233333333333333,0.5698333333333333,0.49333333333333335,0,4,3.119,0.0,0.492,0.0,0.0,0.0,2.086,2.25,0.39247514785453635,0.0,0.06191015477538694,0.0,0.0,0.0,0.2624889895558072,0.28312570781426954,0.32,Taproot,joy,0.45438530262992327,0.0,0.0,0.5456146973700767
